species	gene	segment	id.1	id.2	cdr1.score	cdr2.score	segm.score
HomoSapiens	TRB	V	TRBV12-4*01	TRBV20-1*01	-25.5531091690064	-23.0696792602539	-395
HomoSapiens	TRB	V	TRBV12-4*01	TRBV24-1*01	-7.56765079498291	-17.2107053995132	-337
HomoSapiens	TRB	V	TRBV12-4*01	TRBV25-1*01	-7.93669700622559	-18.7390322685242	-383
HomoSapiens	TRB	V	TRBV12-4*01	TRBV27*01	-8.31303977966309	-15.1353077888489	-358
HomoSapiens	TRB	V	TRBV12-4*01	TRBV28*01	-10.9373588562012	-15.3798438310623	-377
HomoSapiens	TRB	V	TRBV12-4*01	TRBV29-1*01	-10.9977376461029	-22.8648405075073	-352
HomoSapiens	TRB	V	TRBV12-4*01	TRBV30*01	-21.6643514633179	-25.3299369812012	-428
HomoSapiens	TRB	V	TRBV12-4*01	TRBV3-1*01	-7.17847919464111	-9.73861122131348	-318
HomoSapiens	TRB	V	TRBV12-4*01	TRBV4-1*01	-16.2586193084717	-14.1258502006531	-349
HomoSapiens	TRB	V	TRBV12-4*01	TRBV4-2*01	-10.6271991729736	-13.7811961174011	-326
HomoSapiens	TRB	V	TRBV12-4*01	TRBV4-3*01	-10.6271991729736	-17.9621461629868	-323
HomoSapiens	TRB	V	TRBV12-4*01	TRBV5-1*01	-13.9639703035355	-14.893837928772	-330
HomoSapiens	TRB	V	TRBV12-4*01	TRBV5-4*01	-5.79241323471069	-20.263972401619	-351
HomoSapiens	TRB	V	TRBV12-4*01	TRBV5-5*01	-9.94625115394592	-17.9926624298096	-330
HomoSapiens	TRB	V	TRBV12-4*01	TRBV5-6*01	-3.93973255157471	-18.0511450767517	-335
HomoSapiens	TRB	V	TRBV12-4*01	TRBV5-8*01	-8.87261533737183	-15.1857271194458	-315
HomoSapiens	TRB	V	TRBV12-4*01	TRBV6-1*01	-12.0552302598953	-19.0888324975967	-345
HomoSapiens	TRB	V	TRBV12-4*01	TRBV6-2*01	-8.31303977966309	-18.2725689411163	-357
HomoSapiens	TRB	V	TRBV12-4*01	TRBV6-3*01	-8.31303977966309	-18.2725689411163	-357
HomoSapiens	TRB	V	TRBV12-4*01	TRBV6-4*01	-15.3528184890747	-15.5260158777237	-356
HomoSapiens	TRB	V	TRBV12-4*01	TRBV6-5*01	-8.31303977966309	-17.7623167037964	-349
HomoSapiens	TRB	V	TRBV12-4*01	TRBV6-6*01	-8.0118408203125	-17.7623167037964	-338
HomoSapiens	TRB	V	TRBV12-4*01	TRBV6-8*01	-7.63418579101563	-19.0156817436218	-367
HomoSapiens	TRB	V	TRBV12-4*01	TRBV6-9*01	-7.63418579101563	-18.1694962382317	-346
HomoSapiens	TRB	V	TRBV12-4*01	TRBV7-2*01	-8.39749240875244	-11.384135723114	-220
HomoSapiens	TRB	V	TRBV12-4*01	TRBV7-3*01	-8.39749240875244	-12.7642498016357	-227
HomoSapiens	TRB	V	TRBV12-4*01	TRBV7-4*01	-7.42849731445313	-16.947745680809	-243
HomoSapiens	TRB	V	TRBV12-4*01	TRBV7-6*01	-9.49965906143188	-9.91599082946777	-216
HomoSapiens	TRB	V	TRBV12-4*01	TRBV7-7*01	-11.016263961792	-9.91599082946777	-220
HomoSapiens	TRB	V	TRBV12-4*01	TRBV7-8*01	-9.49965906143188	-9.66217422485352	-218
HomoSapiens	TRB	V	TRBV12-4*01	TRBV7-9*01	-6.8401575088501	-9.66217422485352	-222
HomoSapiens	TRB	V	TRBV12-4*01	TRBV9*01	-12.2323577404022	-12.4878783226013	-320
HomoSapiens	TRB	V	TRBV12-5*01	TRBV10-1*01	-8.48045825958252	-16.271062374115	-326
HomoSapiens	TRB	V	TRBV12-5*01	TRBV10-2*01	-10.6558895111084	-25.7124538421631	-329
HomoSapiens	TRB	V	TRBV12-5*01	TRBV10-3*01	-15.8419434130192	-18.4717783927918	-341
HomoSapiens	TRB	V	TRBV12-5*01	TRBV11-1*01	-7.20861005783081	-15.8174047470093	-234
HomoSapiens	TRB	V	TRBV12-5*01	TRBV11-2*01	-7.20861005783081	-14.430711388588	-247
HomoSapiens	TRB	V	TRBV12-5*01	TRBV11-3*01	-4.10497379302979	-23.2749433517456	-241
HomoSapiens	TRB	V	TRBV12-5*01	TRBV12-3*01	-6.90286588668823	-15.9023861885071	-90
HomoSapiens	TRB	V	TRBV12-5*01	TRBV12-4*01	-9.03116035461426	-15.9023861885071	-101
HomoSapiens	TRB	V	TRBV12-5*01	TRBV12-5*01	0	0	0
HomoSapiens	TRB	V	TRBV12-5*01	TRBV13*01	-8.85515880584717	-17.1482176780701	-338
HomoSapiens	TRB	V	TRBV12-5*01	TRBV14*01	-7.80903720855713	-16.155791759491	-239
HomoSapiens	TRB	V	TRBV12-5*01	TRBV15*01	-4.50086402893066	-18.9775185585022	-346
HomoSapiens	TRB	V	TRBV12-5*01	TRBV16*01	-8.84822845458984	-16.3620729446411	-287
HomoSapiens	TRB	V	TRBV12-5*01	TRBV18*01	-8.34001541137695	-20.0395407676697	-258
HomoSapiens	TRB	V	TRBV12-5*01	TRBV19*01	-5.91122055053711	-18.4534125328064	-375
HomoSapiens	TRB	V	TRBV12-5*01	TRBV2*01	-12.36077272892	-16.1801149845123	-269
HomoSapiens	TRB	V	TRBV12-5*01	TRBV20-1*01	-21.2324590682983	-32.7273044586182	-376
HomoSapiens	TRB	V	TRBV12-5*01	TRBV24-1*01	-9.23479843139648	-20.0236027240753	-342
HomoSapiens	TRB	V	TRBV12-5*01	TRBV25-1*01	-6.76314878463745	-16.819048166275	-392
HomoSapiens	TRB	V	TRBV12-5*01	TRBV27*01	-11.4417662620544	-15.7237421274185	-368
HomoSapiens	TRB	V	TRBV12-5*01	TRBV28*01	-10.2727885246277	-16.8388255834579	-377
HomoSapiens	TRB	V	TRBV12-5*01	TRBV29-1*01	-13.4910039901733	-31.1020927429199	-359
HomoSapiens	TRB	V	TRBV12-5*01	TRBV30*01	-20.5392713546753	-26.6772403717041	-432
HomoSapiens	TRB	V	TRBV12-5*01	TRBV3-1*01	-1.85268020629883	-20.0209562778473	-310
HomoSapiens	TRB	V	TRBV12-5*01	TRBV4-1*01	-9.64267158508301	-23.2533936500549	-333
HomoSapiens	TRB	V	TRBV12-5*01	TRBV4-2*01	-1.56527137756348	-24.0635409355164	-323
HomoSapiens	TRB	V	TRBV12-5*01	TRBV4-3*01	-1.56527137756348	-26.214822769165	-320
HomoSapiens	TRB	V	TRBV12-5*01	TRBV5-1*01	-13.7378799915314	-18.7089948654175	-329
HomoSapiens	TRB	V	TRBV12-5*01	TRBV5-4*01	-4.10497379302979	-26.8634061813355	-352
HomoSapiens	TRB	V	TRBV12-5*01	TRBV5-5*01	-9.77382516860962	-22.1616212129593	-330
HomoSapiens	TRB	V	TRBV12-5*01	TRBV5-6*01	-5.71374082565308	-24.6505794525147	-338
HomoSapiens	TRB	V	TRBV12-5*01	TRBV5-8*01	-9.62047481536865	-26.9226994514465	-330
HomoSapiens	TRB	V	TRBV12-5*01	TRBV6-1*01	-6.08243846893311	-24.9314126968384	-339
HomoSapiens	TRB	V	TRBV12-5*01	TRBV6-2*01	-11.4417662620544	-19.3091235160828	-364
HomoSapiens	TRB	V	TRBV12-5*01	TRBV6-3*01	-11.4417662620544	-19.3091235160828	-364
HomoSapiens	TRB	V	TRBV12-5*01	TRBV6-4*01	-8.01464366912842	-24.1896696090698	-358
HomoSapiens	TRB	V	TRBV12-5*01	TRBV6-5*01	-11.4417662620544	-19.5003061294556	-361
HomoSapiens	TRB	V	TRBV12-5*01	TRBV6-6*01	-7.9491925239563	-19.5003061294556	-341
HomoSapiens	TRB	V	TRBV12-5*01	TRBV6-8*01	-9.3710765838623	-25.5596961975098	-376
HomoSapiens	TRB	V	TRBV12-5*01	TRBV6-9*01	-9.3710765838623	-19.9074854850769	-359
HomoSapiens	TRB	V	TRBV12-5*01	TRBV7-2*01	-8.38785362243652	-15.2925066947937	-232
HomoSapiens	TRB	V	TRBV12-5*01	TRBV7-3*01	-8.38785362243652	-14.2082271575928	-228
HomoSapiens	TRB	V	TRBV12-5*01	TRBV7-4*01	-7.28417491912842	-20.3397889137268	-237
HomoSapiens	TRB	V	TRBV12-5*01	TRBV7-6*01	-10.0820679664612	-18.7487630844116	-218
HomoSapiens	TRB	V	TRBV12-5*01	TRBV7-7*01	-9.84836673736572	-18.7487630844116	-219
HomoSapiens	TRB	V	TRBV12-5*01	TRBV7-8*01	-10.0820679664612	-13.4431600570679	-212
HomoSapiens	TRB	V	TRBV12-5*01	TRBV7-9*01	-10.442430973053	-13.4431600570679	-220
HomoSapiens	TRB	V	TRBV12-5*01	TRBV9*01	-12.0812264680862	-18.8460830450058	-319
HomoSapiens	TRB	V	TRBV13*01	TRBV10-1*01	-15.1896190643311	-15.7344961166382	-363
HomoSapiens	TRB	V	TRBV13*01	TRBV10-2*01	-15.5824384689331	-25.7545671463013	-365
HomoSapiens	TRB	V	TRBV13*01	TRBV10-3*01	-20.9346599578857	-15.0652284622192	-342
HomoSapiens	TRB	V	TRBV13*01	TRBV11-1*01	-12.8783137798309	-13.9624128341675	-297
HomoSapiens	TRB	V	TRBV13*01	TRBV11-2*01	-12.8783137798309	-15.6513872146606	-297
HomoSapiens	TRB	V	TRBV13*01	TRBV11-3*01	-10.2942197322845	-14.9006538391113	-287
HomoSapiens	TRB	V	TRBV13*01	TRBV12-3*01	-13.0921127796173	-12.7572779655457	-321
HomoSapiens	TRB	V	TRBV13*01	TRBV12-4*01	-11.173455953598	-12.7572779655457	-322
HomoSapiens	TRB	V	TRBV13*01	TRBV12-5*01	-8.85515880584717	-17.1482176780701	-338
HomoSapiens	TRB	V	TRBV13*01	TRBV13*01	0	0	0
HomoSapiens	TRB	V	TRBV13*01	TRBV14*01	-9.95763850212097	-12.5557417869568	-302
HomoSapiens	TRB	V	TRBV13*01	TRBV15*01	-11.7144823074341	-10.0271968841553	-344
HomoSapiens	TRB	V	TRBV13*01	TRBV16*01	-14.7566367387772	-14.581533908844	-338
HomoSapiens	TRB	V	TRBV13*01	TRBV18*01	-14.2484239339829	-14.8359742164612	-320
HomoSapiens	TRB	V	TRBV13*01	TRBV19*01	-9.66338968276978	-22.7347147464752	-359
HomoSapiens	TRB	V	TRBV13*01	TRBV2*01	-16.0989003181458	-10.3402862548828	-329
HomoSapiens	TRB	V	TRBV13*01	TRBV20-1*01	-21.9756765365601	-24.9941577911377	-424
HomoSapiens	TRB	V	TRBV13*01	TRBV24-1*01	-11.9389433860779	-15.6324563026428	-359
HomoSapiens	TRB	V	TRBV13*01	TRBV25-1*01	-10.1066184043884	-18.1839252710342	-364
HomoSapiens	TRB	V	TRBV13*01	TRBV27*01	-13.9992722272873	-19.4179301261902	-381
HomoSapiens	TRB	V	TRBV13*01	TRBV28*01	-13.8952145576477	-13.0123782157898	-363
HomoSapiens	TRB	V	TRBV13*01	TRBV29-1*01	-14.476124048233	-29.3606681823731	-402
HomoSapiens	TRB	V	TRBV13*01	TRBV30*01	-23.535870552063	-26.6856269836426	-421
HomoSapiens	TRB	V	TRBV13*01	TRBV3-1*01	-7.00247764587402	-11.8264555931091	-327
HomoSapiens	TRB	V	TRBV13*01	TRBV4-1*01	-16.2984738349915	-15.3921604156494	-365
HomoSapiens	TRB	V	TRBV13*01	TRBV4-2*01	-10.4204308986664	-11.3457288742065	-344
HomoSapiens	TRB	V	TRBV13*01	TRBV4-3*01	-10.4204308986664	-19.3984417915344	-350
HomoSapiens	TRB	V	TRBV13*01	TRBV5-1*01	-19.1925086975098	-14.6294236183167	-222
HomoSapiens	TRB	V	TRBV13*01	TRBV5-4*01	-10.2942197322845	-16.8940467834473	-240
HomoSapiens	TRB	V	TRBV13*01	TRBV5-5*01	-15.1747889518738	-8.8590841293335	-211
HomoSapiens	TRB	V	TRBV13*01	TRBV5-6*01	-8.44153881072998	-11.3175792694092	-214
HomoSapiens	TRB	V	TRBV13*01	TRBV5-8*01	-14.1011531352997	-12.9354710578918	-236
HomoSapiens	TRB	V	TRBV13*01	TRBV6-1*01	-11.8313182592392	-24.0627574920654	-354
HomoSapiens	TRB	V	TRBV13*01	TRBV6-2*01	-13.9992722272873	-17.6293579339981	-367
HomoSapiens	TRB	V	TRBV13*01	TRBV6-3*01	-13.9992722272873	-17.6293579339981	-367
HomoSapiens	TRB	V	TRBV13*01	TRBV6-4*01	-4.8585205078125	-21.0355885028839	-378
HomoSapiens	TRB	V	TRBV13*01	TRBV6-5*01	-13.9992722272873	-20.6595902442932	-382
HomoSapiens	TRB	V	TRBV13*01	TRBV6-6*01	-13.6980723142624	-20.6595902442932	-373
HomoSapiens	TRB	V	TRBV13*01	TRBV6-8*01	-13.3204177618027	-25.4248929023743	-401
HomoSapiens	TRB	V	TRBV13*01	TRBV6-9*01	-13.3204177618027	-22.5680193901062	-376
HomoSapiens	TRB	V	TRBV13*01	TRBV7-2*01	-12.8685319423676	-16.6869578361511	-317
HomoSapiens	TRB	V	TRBV13*01	TRBV7-3*01	-12.8685319423676	-15.7437977790833	-319
HomoSapiens	TRB	V	TRBV13*01	TRBV7-4*01	-11.930303812027	-23.2690382003784	-338
HomoSapiens	TRB	V	TRBV13*01	TRBV7-6*01	-14.7281968593597	-10.9675712585449	-305
HomoSapiens	TRB	V	TRBV13*01	TRBV7-7*01	-12.9366049766541	-10.9675712585449	-291
HomoSapiens	TRB	V	TRBV13*01	TRBV7-8*01	-14.7281968593597	-12.8287043571472	-311
HomoSapiens	TRB	V	TRBV13*01	TRBV7-9*01	-15.2898952960968	-12.8287043571472	-303
HomoSapiens	TRB	V	TRBV13*01	TRBV9*01	-17.4608955383301	-14.1752676963806	-230
HomoSapiens	TRB	V	TRBV14*01	TRBV10-1*01	-9.29504489898682	-21.1268811225891	-359
HomoSapiens	TRB	V	TRBV14*01	TRBV10-2*01	-12.6385749578476	-22.9475955963135	-365
HomoSapiens	TRB	V	TRBV14*01	TRBV10-3*01	-18.6233999729157	-21.4129323959351	-351
HomoSapiens	TRB	V	TRBV14*01	TRBV11-1*01	-7.15438413619995	-9.2317008972168	-240
HomoSapiens	TRB	V	TRBV14*01	TRBV11-2*01	-7.15438413619995	-13.891697883606	-234
HomoSapiens	TRB	V	TRBV14*01	TRBV11-3*01	-4.57029056549072	-17.7480134963989	-246
HomoSapiens	TRB	V	TRBV14*01	TRBV12-3*01	-5.44096755981445	-14.4669749736786	-226
HomoSapiens	TRB	V	TRBV14*01	TRBV12-4*01	-2.6474084854126	-14.4669749736786	-226
HomoSapiens	TRB	V	TRBV14*01	TRBV12-5*01	-7.80903720855713	-16.155791759491	-239
HomoSapiens	TRB	V	TRBV14*01	TRBV13*01	-9.95763850212097	-12.5557417869568	-302
HomoSapiens	TRB	V	TRBV14*01	TRBV14*01	0	0	0
HomoSapiens	TRB	V	TRBV14*01	TRBV15*01	-10.4008769989014	-18.4776375293732	-374
HomoSapiens	TRB	V	TRBV14*01	TRBV16*01	-11.065313577652	-10.3587627410889	-292
HomoSapiens	TRB	V	TRBV14*01	TRBV18*01	-10.8547389507294	-7.78218841552734	-283
HomoSapiens	TRB	V	TRBV14*01	TRBV19*01	-8.50036907196045	-18.292560338974	-386
HomoSapiens	TRB	V	TRBV14*01	TRBV2*01	-8.6288914680481	-15.546596288681	-270
HomoSapiens	TRB	V	TRBV14*01	TRBV20-1*01	-24.4072198867798	-21.4796123504639	-394
HomoSapiens	TRB	V	TRBV14*01	TRBV24-1*01	-11.1098639965057	-21.1760869026184	-371
HomoSapiens	TRB	V	TRBV14*01	TRBV25-1*01	-7.14070701599121	-21.309775352478	-374
HomoSapiens	TRB	V	TRBV14*01	TRBV27*01	-10.9604477882385	-20.0762038230896	-401
HomoSapiens	TRB	V	TRBV14*01	TRBV28*01	-8.36618518829346	-19.3170163631439	-401
HomoSapiens	TRB	V	TRBV14*01	TRBV29-1*01	-11.3184933662415	-23.8285303115845	-371
HomoSapiens	TRB	V	TRBV14*01	TRBV30*01	-19.0931797027588	-28.4337692260742	-412
HomoSapiens	TRB	V	TRBV14*01	TRBV3-1*01	-5.95635652542114	-18.320098400116	-362
HomoSapiens	TRB	V	TRBV14*01	TRBV4-1*01	-13.8264856338501	-15.8967838287354	-388
HomoSapiens	TRB	V	TRBV14*01	TRBV4-2*01	-8.19506597518921	-17.9388155937195	-374
HomoSapiens	TRB	V	TRBV14*01	TRBV4-3*01	-8.19506597518921	-17.7424783706665	-363
HomoSapiens	TRB	V	TRBV14*01	TRBV5-1*01	-11.5413634777069	-13.2565579414368	-315
HomoSapiens	TRB	V	TRBV14*01	TRBV5-4*01	-4.57029056549072	-16.9429030418396	-324
HomoSapiens	TRB	V	TRBV14*01	TRBV5-5*01	-7.5236439704895	-18.2977757453918	-311
HomoSapiens	TRB	V	TRBV14*01	TRBV5-6*01	-2.71760940551758	-16.0765843391418	-315
HomoSapiens	TRB	V	TRBV14*01	TRBV5-8*01	-6.45000839233398	-17.8243870735168	-296
HomoSapiens	TRB	V	TRBV14*01	TRBV6-1*01	-9.67370223999023	-18.4217319488525	-346
HomoSapiens	TRB	V	TRBV14*01	TRBV6-2*01	-10.9604477882385	-15.2466645240784	-373
HomoSapiens	TRB	V	TRBV14*01	TRBV6-3*01	-10.9604477882385	-15.2466645240784	-373
HomoSapiens	TRB	V	TRBV14*01	TRBV6-4*01	-12.920685172081	-21.3496856689453	-378
HomoSapiens	TRB	V	TRBV14*01	TRBV6-5*01	-10.9604477882385	-18.8447726964951	-368
HomoSapiens	TRB	V	TRBV14*01	TRBV6-6*01	-10.6592478752136	-18.8447726964951	-357
HomoSapiens	TRB	V	TRBV14*01	TRBV6-8*01	-10.2815933227539	-23.3005805015564	-394
HomoSapiens	TRB	V	TRBV14*01	TRBV6-9*01	-10.2815933227539	-19.6897007226944	-376
HomoSapiens	TRB	V	TRBV14*01	TRBV7-2*01	-5.96535921096802	-15.1058802604675	-210
HomoSapiens	TRB	V	TRBV14*01	TRBV7-3*01	-5.96535921096802	-17.0768995285034	-232
HomoSapiens	TRB	V	TRBV14*01	TRBV7-4*01	-6.206374168396	-17.5780295133591	-267
HomoSapiens	TRB	V	TRBV14*01	TRBV7-6*01	-7.07705211639404	-9.5856876373291	-229
HomoSapiens	TRB	V	TRBV14*01	TRBV7-7*01	-9.79414081573486	-9.5856876373291	-245
HomoSapiens	TRB	V	TRBV14*01	TRBV7-8*01	-7.07705211639404	-8.49815082550049	-230
HomoSapiens	TRB	V	TRBV14*01	TRBV7-9*01	-10.3823709487915	-8.49815082550049	-252
HomoSapiens	TRB	V	TRBV14*01	TRBV9*01	-9.8097505569458	-17.4822399616241	-326
HomoSapiens	TRB	V	TRBV15*01	TRBV10-1*01	-6.2455940246582	-19.7585835456848	-325
HomoSapiens	TRB	V	TRBV15*01	TRBV10-2*01	-9.62754201889038	-23.4764895439148	-335
HomoSapiens	TRB	V	TRBV15*01	TRBV10-3*01	-11.939906835556	-20.0834383964539	-333
HomoSapiens	TRB	V	TRBV15*01	TRBV11-1*01	-11.709475517273	-15.5416712760925	-346
HomoSapiens	TRB	V	TRBV15*01	TRBV11-2*01	-11.709475517273	-16.1730718612671	-364
HomoSapiens	TRB	V	TRBV15*01	TRBV11-3*01	-8.60583782196045	-12.3284330368042	-338
HomoSapiens	TRB	V	TRBV15*01	TRBV12-3*01	-10.480094909668	-15.7244157791138	-336
HomoSapiens	TRB	V	TRBV15*01	TRBV12-4*01	-9.87959289550781	-15.7244157791138	-340
HomoSapiens	TRB	V	TRBV15*01	TRBV12-5*01	-4.50086402893066	-18.9775185585022	-346
HomoSapiens	TRB	V	TRBV15*01	TRBV13*01	-11.7144823074341	-10.0271968841553	-344
HomoSapiens	TRB	V	TRBV15*01	TRBV14*01	-10.4008769989014	-18.4776375293732	-374
HomoSapiens	TRB	V	TRBV15*01	TRBV15*01	0	0	0
HomoSapiens	TRB	V	TRBV15*01	TRBV16*01	-9.37744140625	-14.0632514953613	-392
HomoSapiens	TRB	V	TRBV15*01	TRBV18*01	-9.6383228302002	-17.0997066497803	-379
HomoSapiens	TRB	V	TRBV15*01	TRBV19*01	-3.86886405944824	-22.8507606983185	-356
HomoSapiens	TRB	V	TRBV15*01	TRBV2*01	-9.12040090560913	-10.5520515441895	-345
HomoSapiens	TRB	V	TRBV15*01	TRBV20-1*01	-22.9396905899048	-30.637939453125	-440
HomoSapiens	TRB	V	TRBV15*01	TRBV24-1*01	-8.48014068603516	-19.0592973232269	-350
HomoSapiens	TRB	V	TRBV15*01	TRBV25-1*01	-7.71981811523438	-18.9449689388275	-354
HomoSapiens	TRB	V	TRBV15*01	TRBV27*01	-7.53972911834717	-18.5667502880096	-340
HomoSapiens	TRB	V	TRBV15*01	TRBV28*01	-9.83746242523193	-15.3696823120117	-356
HomoSapiens	TRB	V	TRBV15*01	TRBV29-1*01	-13.9614588022232	-29.7961978912354	-406
HomoSapiens	TRB	V	TRBV15*01	TRBV30*01	-20.5404376983643	-28.8392887115479	-417
HomoSapiens	TRB	V	TRBV15*01	TRBV3-1*01	-6.10963153839111	-7.91004848480225	-314
HomoSapiens	TRB	V	TRBV15*01	TRBV4-1*01	-13.0062158107758	-15.6762981414795	-348
HomoSapiens	TRB	V	TRBV15*01	TRBV4-2*01	-4.92881488800049	-11.0526123046875	-344
HomoSapiens	TRB	V	TRBV15*01	TRBV4-3*01	-4.92881488800049	-18.6647303104401	-352
HomoSapiens	TRB	V	TRBV15*01	TRBV5-1*01	-17.3151097297668	-14.7219390869141	-334
HomoSapiens	TRB	V	TRBV15*01	TRBV5-4*01	-8.60583782196045	-15.1675701141357	-349
HomoSapiens	TRB	V	TRBV15*01	TRBV5-5*01	-13.3510543107986	-8.0394926071167	-329
HomoSapiens	TRB	V	TRBV15*01	TRBV5-6*01	-10.2146053314209	-10.4979877471924	-335
HomoSapiens	TRB	V	TRBV15*01	TRBV5-8*01	-13.1977041959763	-12.1158800125122	-375
HomoSapiens	TRB	V	TRBV15*01	TRBV6-1*01	-4.92104911804199	-25.1685543060303	-347
HomoSapiens	TRB	V	TRBV15*01	TRBV6-2*01	-7.53972911834717	-19.9327557086945	-362
HomoSapiens	TRB	V	TRBV15*01	TRBV6-3*01	-7.53972911834717	-19.9327557086945	-362
HomoSapiens	TRB	V	TRBV15*01	TRBV6-4*01	-10.3097574710846	-23.0436196327209	-372
HomoSapiens	TRB	V	TRBV15*01	TRBV6-5*01	-7.53972911834717	-21.7372989654541	-365
HomoSapiens	TRB	V	TRBV15*01	TRBV6-6*01	-4.04715633392334	-21.7372989654541	-351
HomoSapiens	TRB	V	TRBV15*01	TRBV6-8*01	-5.46903991699219	-27.5070352554321	-375
HomoSapiens	TRB	V	TRBV15*01	TRBV6-9*01	-5.46903991699219	-23.4244735240936	-369
HomoSapiens	TRB	V	TRBV15*01	TRBV7-2*01	-11.7513980865479	-21.7342149019241	-374
HomoSapiens	TRB	V	TRBV15*01	TRBV7-3*01	-11.7513980865479	-19.4634064435959	-358
HomoSapiens	TRB	V	TRBV15*01	TRBV7-4*01	-11.7850403785706	-26.2215251922607	-364
HomoSapiens	TRB	V	TRBV15*01	TRBV7-6*01	-13.6592975854874	-15.2129607200623	-357
HomoSapiens	TRB	V	TRBV15*01	TRBV7-7*01	-12.601303935051	-15.2129607200623	-344
HomoSapiens	TRB	V	TRBV15*01	TRBV7-8*01	-13.6592975854874	-16.571605682373	-362
HomoSapiens	TRB	V	TRBV15*01	TRBV7-9*01	-8.69714069366455	-16.571605682373	-329
HomoSapiens	TRB	V	TRBV15*01	TRBV9*01	-15.6584558486938	-11.2642765045166	-366
HomoSapiens	TRB	V	TRBV16*01	TRBV10-1*01	-13.0726833343506	-18.9881632328033	-407
HomoSapiens	TRB	V	TRBV16*01	TRBV10-2*01	-6.39503812789917	-18.9776045084	-405
HomoSapiens	TRB	V	TRBV16*01	TRBV10-3*01	-10.552800655365	-18.9510562419891	-415
HomoSapiens	TRB	V	TRBV16*01	TRBV11-1*01	-10.0504829883575	-5.19705581665039	-291
HomoSapiens	TRB	V	TRBV16*01	TRBV11-2*01	-10.0504829883575	-6.1890344619751	-279
HomoSapiens	TRB	V	TRBV16*01	TRBV11-3*01	-11.0060555934906	-10.9151391983032	-318
HomoSapiens	TRB	V	TRBV16*01	TRBV12-3*01	-13.0772173404694	-10.6404690742493	-291
HomoSapiens	TRB	V	TRBV16*01	TRBV12-4*01	-8.41790580749512	-10.6404690742493	-283
HomoSapiens	TRB	V	TRBV16*01	TRBV12-5*01	-8.84822845458984	-16.3620729446411	-287
HomoSapiens	TRB	V	TRBV16*01	TRBV13*01	-14.7566367387772	-14.581533908844	-338
HomoSapiens	TRB	V	TRBV16*01	TRBV14*01	-11.065313577652	-10.3587627410889	-292
HomoSapiens	TRB	V	TRBV16*01	TRBV15*01	-9.37744140625	-14.0632514953613	-392
HomoSapiens	TRB	V	TRBV16*01	TRBV16*01	0	0	0
HomoSapiens	TRB	V	TRBV16*01	TRBV18*01	-1.33804798126221	-6.14416313171387	-239
HomoSapiens	TRB	V	TRBV16*01	TRBV19*01	-13.5583795905113	-14.1321206092834	-412
HomoSapiens	TRB	V	TRBV16*01	TRBV2*01	-10.0650928020477	-11.0891971588135	-290
HomoSapiens	TRB	V	TRBV16*01	TRBV20-1*01	-24.3195886611939	-27.3223533630371	-420
HomoSapiens	TRB	V	TRBV16*01	TRBV24-1*01	-7.3469705581665	-16.8863936662674	-407
HomoSapiens	TRB	V	TRBV16*01	TRBV25-1*01	-10.2269849777222	-17.7024334669113	-407
HomoSapiens	TRB	V	TRBV16*01	TRBV27*01	-10.2095603942871	-12.9619417190552	-415
HomoSapiens	TRB	V	TRBV16*01	TRBV28*01	-12.833878993988	-17.0314713716507	-415
HomoSapiens	TRB	V	TRBV16*01	TRBV29-1*01	-15.6134548187256	-27.0699939727783	-443
HomoSapiens	TRB	V	TRBV16*01	TRBV30*01	-22.4797983169556	-28.7689590454102	-456
HomoSapiens	TRB	V	TRBV16*01	TRBV3-1*01	-10.1998102664948	-12.1040806770325	-350
HomoSapiens	TRB	V	TRBV16*01	TRBV4-1*01	-12.5026423931122	-12.9378981590271	-345
HomoSapiens	TRB	V	TRBV16*01	TRBV4-2*01	-10.4442670345306	-16.6152687072754	-362
HomoSapiens	TRB	V	TRBV16*01	TRBV4-3*01	-10.4442670345306	-14.0055046081543	-355
HomoSapiens	TRB	V	TRBV16*01	TRBV5-1*01	-16.0163912773132	-12.0153021812439	-340
HomoSapiens	TRB	V	TRBV16*01	TRBV5-4*01	-11.0060555934906	-17.6419162750244	-345
HomoSapiens	TRB	V	TRBV16*01	TRBV5-5*01	-14.3302592039108	-17.6502799987793	-326
HomoSapiens	TRB	V	TRBV16*01	TRBV5-6*01	-12.3576376438141	-15.4290890693665	-339
HomoSapiens	TRB	V	TRBV16*01	TRBV5-8*01	-13.4883326292038	-16.4270677566528	-316
HomoSapiens	TRB	V	TRBV16*01	TRBV6-1*01	-11.4604749679565	-16.1610279083252	-401
HomoSapiens	TRB	V	TRBV16*01	TRBV6-2*01	-10.2095603942871	-14.9157876968384	-410
HomoSapiens	TRB	V	TRBV16*01	TRBV6-3*01	-10.2095603942871	-14.9157876968384	-410
HomoSapiens	TRB	V	TRBV16*01	TRBV6-4*01	-14.7580631971359	-19.788237452507	-434
HomoSapiens	TRB	V	TRBV16*01	TRBV6-5*01	-10.2095603942871	-19.3047037124634	-417
HomoSapiens	TRB	V	TRBV16*01	TRBV6-6*01	-7.09786605834961	-19.3047037124634	-411
HomoSapiens	TRB	V	TRBV16*01	TRBV6-8*01	-6.14933586120606	-20.6530094146729	-434
HomoSapiens	TRB	V	TRBV16*01	TRBV6-9*01	-6.14933586120606	-19.7118830680847	-420
